,Unnamed: 0,label,gender,profession,ideology_binary,ideology_multiclass,tweet,cleaned_tweet
114,114,0251be660a15137c69908d41c46f67ef,0,2,1,3,Podemos evita condenar el asesinato de la niña Lola a manos de argelinos.,Podemos evita condenar el asesinato de la niña Lola a manos de argelinos.
115,115,0251be660a15137c69908d41c46f67ef,0,2,1,3,"1-Ante las numerosas preguntas hechas en rrss estos días sobre cómo podéis seguir ayudando a hacer pagar a los responsables del asunto Oltra, @user ha constituido una CTA para la asociación: ES59 2100 2369 5702 0039 5411. Todos los ingresos serán auditados ante notario","1-Ante las numerosas preguntas hechas en rrss estos días sobre cómo podéis seguir ayudando a hacer pagar a los responsables del asunto Oltra, @user ha constituido una CTA para la asociación: ES59 2100 2369 5702 0039 5411. Todos los ingresos serán auditados ante notario"
116,116,0251be660a15137c69908d41c46f67ef,0,2,1,3,7-los mismos que usaron el poder para encubrir los abusos del marido de @user  encubren ahora que roban niños a familias sin voz y sin recursos para dárselos a sus cargos y colectivos afines. Todo es ILEGAL.,7-los mismos que usaron el poder para encubrir los abusos del marido de @user  encubren ahora que roban niños a familias sin voz y sin recursos para dárselos a sus cargos y colectivos afines. Todo es ILEGAL.
117,117,0251be660a15137c69908d41c46f67ef,0,2,1,3,"12-Entre ellos, la condición de poner tierra de por medio con la “falsa prima” que ha estado llevándose el dinero donado por algunos de uds, según la propia Teresa confirma en esta entrevista, y según reconoce la propia prima estafadora","12-Entre ellos, la condición de poner tierra de por medio con la “falsa prima” que ha estado llevándose el dinero donado por algunos de uds, según la propia Teresa confirma en esta entrevista, y según reconoce la propia prima estafadora"
118,118,0251be660a15137c69908d41c46f67ef,0,2,1,3,"@user En eso, y más cosas, ahondamos precisamente hoy…","@user En eso, y más cosas, ahondamos precisamente hoy…"
119,119,0251be660a15137c69908d41c46f67ef,0,2,1,3,"3-el segundo hijo que ya ha tenido. Ella rechazó la oferta porque “tenía en Valencia a la gente a la que quería y porque estaba enviado su CV a Danone. Durante el tiempo que la he conocido, ella sabe que la he ayudado de forma tan comprometida que","3-el segundo hijo que ya ha tenido. Ella rechazó la oferta porque “tenía en Valencia a la gente a la que quería y porque estaba enviado su CV a Danone. Durante el tiempo que la he conocido, ella sabe que la he ayudado de forma tan comprometida que"
120,120,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,Marruecos va a ir a hierro con Francia. Quién iba a decir que se enfrentarían en la semifinal de un mundial (miércoles). Tremendo,Marruecos va a ir a hierro con Francia. Quién iba a decir que se enfrentarían en la semifinal de un mundial (miércoles). Tremendo
121,121,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"Lamborghini presenta el Huracán Sterrato. Es difícil imaginar que un deportivo con un motor V10 de 5,2 litros capaz de generar 610 caballos pueda competir en un rally, pero bueno. El anuncio, por cierto, es malísmo","Lamborghini presenta el Huracán Sterrato. Es difícil imaginar que un deportivo con un motor V10 de 5,2 litros capaz de generar 610 caballos pueda competir en un rally, pero bueno. El anuncio, por cierto, es malísmo"
122,122,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"Yandex rompe definitivamente con Putin por la guerra en Ucrania. La Google rusa va a transferir toda su tecnología fuera del país y vender los activos, que incluye su navegador por Internet y la aplicación de taxi. Cuenta con más de 18.000 empleados. Muchos se fueron","Yandex rompe definitivamente con Putin por la guerra en Ucrania. La Google rusa va a transferir toda su tecnología fuera del país y vender los activos, que incluye su navegador por Internet y la aplicación de taxi. Cuenta con más de 18.000 empleados. Muchos se fueron"
123,123,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,Ojo que @user está rodando otra vez. Deseando ver el resultado,Ojo que @user está rodando otra vez. Deseando ver el resultado
124,124,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,@user Pro guerra? Pero si hasta los propios progresistas les están poniendo de vuelta y media,@user Pro guerra? Pero si hasta los propios progresistas les están poniendo de vuelta y media
125,125,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,Triste verlo esta mañana y más escucharlo de un referente como @user,Triste verlo esta mañana y más escucharlo de un referente como @user
126,126,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,Woz is in the house [HASHTAG] @user en el Ateneo ... voy a disfrutar a @user más que el pavo de Acción de Gracias,Woz is in the house [HASHTAG] @user en el Ateneo ... voy a disfrutar a @user más que el pavo de Acción de Gracias
127,127,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"@user Esperemos que no le dé por seguir la estrategia en Siria, como en Mariupol. Sergei es de bombardeos","@user Esperemos que no le dé por seguir la estrategia en Siria, como en Mariupol. Sergei es de bombardeos"
128,128,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,El Teroso de EE UU activa las medidas de emergencia para poder pagar sus obligaciones con los acreedores al rebasarse el límite de endeudamiento federal,El Teroso de EE UU activa las medidas de emergencia para poder pagar sus obligaciones con los acreedores al rebasarse el límite de endeudamiento federal
129,129,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"Difícil anticipar lo que va a pasar cuando hay tantas piezas en movimiento... la última, Brasil","Difícil anticipar lo que va a pasar cuando hay tantas piezas en movimiento... la última, Brasil"
130,130,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,@user eso es lo que trato todos los días... abrazos,@user eso es lo que trato todos los días... abrazos
131,131,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"@user Imágenes ambiguas? Hay una gran diferencia física entre Hu y Zemin, empezando por el pelo y las gafas. Es la última imagen que hay disponible y la que mejor refleja cuál era su estado de salud por la leucemia","@user Imágenes ambiguas? Hay una gran diferencia física entre Hu y Zemin, empezando por el pelo y las gafas. Es la última imagen que hay disponible y la que mejor refleja cuál era su estado de salud por la leucemia"
132,132,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,@user Tal cual... me recuerda mucho siempre a París con el toque de estuario en plan Nueva York y los desniveles de San Francisco,@user Tal cual... me recuerda mucho siempre a París con el toque de estuario en plan Nueva York y los desniveles de San Francisco
133,133,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,Empezó a seguirme la peña @user . Pedazo de apoyo que dan a la selección en el Mundial. Lo de anoche no habría pasado con el 🐼 de tirador o algún otro jugardor del @user,Empezó a seguirme la peña @user . Pedazo de apoyo que dan a la selección en el Mundial. Lo de anoche no habría pasado con el :panda: de tirador o algún otro jugardor del @user
134,134,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,Xi abre el Congreso del Partido Comunista chino con un discurso de casi dos horas en el que dejó muyr claro que no va a abandonar el recurso al uso de la fuerza en Taiwán para la reunificación,Xi abre el Congreso del Partido Comunista chino con un discurso de casi dos horas en el que dejó muyr claro que no va a abandonar el recurso al uso de la fuerza en Taiwán para la reunificación
135,135,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"@user que en el siglo XXI estemos viendo esto en el corazón de Europa... es a la vez precioso como dices, emocionante y muy muy triste","@user que en el siglo XXI estemos viendo esto en el corazón de Europa... es a la vez precioso como dices, emocionante y muy muy triste"
136,136,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"@user No insisto, tranqui, y menos de un partido que acaba en tablas... el juego no lo comento porque no entiendo de fútbol","@user No insisto, tranqui, y menos de un partido que acaba en tablas... el juego no lo comento porque no entiendo de fútbol"
137,137,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"El G7 advierte a Rusia y Bielorrusia que las consecuencias serán severas si usan armas químicas, biológicas o nucleares en Ucrania","El G7 advierte a Rusia y Bielorrusia que las consecuencias serán severas si usan armas químicas, biológicas o nucleares en Ucrania"
138,138,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"@user Si pasa, de verdad que lo siento... este mensaje está mal desde el principio por tratar de condensar, hacer mil cosas a la vez y dormir poco","@user Si pasa, de verdad que lo siento... este mensaje está mal desde el principio por tratar de condensar, hacer mil cosas a la vez y dormir poco"
139,139,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,Centeno cree que la inflación hará cima este trimestre... es lo que decían en primavera que pasaría en verano. Esta vez acertarán porque a partir de ahora la comparativa es con el dato del año precedente,Centeno cree que la inflación hará cima este trimestre... es lo que decían en primavera que pasaría en verano. Esta vez acertarán porque a partir de ahora la comparativa es con el dato del año precedente
140,140,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"El presidente de la Fed insiste que las condiciones restrictivas de la política monetaria seguirán durante un tiempo pese a que la economía se debilita. El mercado laboral, señala, es robusto","El presidente de la Fed insiste que las condiciones restrictivas de la política monetaria seguirán durante un tiempo pese a que la economía se debilita. El mercado laboral, señala, es robusto"
141,141,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"Powell.- ""Hay que evitar declarar victoria de una manera prematura"". El proceso de desinflación está en marcha en el sector de bienes pero en la Fed están ahora muy pendientes de la inflación en el sector servicios, excluyendo el inmobiliario","Powell.- ""Hay que evitar declarar victoria de una manera prematura"". El proceso de desinflación está en marcha en el sector de bienes pero en la Fed están ahora muy pendientes de la inflación en el sector servicios, excluyendo el inmobiliario"
142,142,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"Y mientras Alemania y EE UU se enzarzan con los tanques, Zelensky pide armamento que le permite alcanzar objetivos más allá de la línea de frente y así reclamar territorios ocupados como Crimea. El Pentágono dejó caer a principios de la semana que entiende la posición de Kiev","Y mientras Alemania y EE UU se enzarzan con los tanques, Zelensky pide armamento que le permite alcanzar objetivos más allá de la línea de frente y así reclamar territorios ocupados como Crimea. El Pentágono dejó caer a principios de la semana que entiende la posición de Kiev"
143,143,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"El beneficio combinado de Chevron, ExxonMobil, BP, Shell y Total Energies se estima rondará los 200.000 millones de dólares en 2022, un 50% más","El beneficio combinado de Chevron, ExxonMobil, BP, Shell y Total Energies se estima rondará los 200.000 millones de dólares en 2022, un 50% más"
144,144,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,Voleibol con fuego real entre Pyongyang y Seúl en el límite de la frontera entre las dos coreas. Es la mayor escalada en la tensión en la penísula que se recuenta en siete décadas,Voleibol con fuego real entre Pyongyang y Seúl en el límite de la frontera entre las dos coreas. Es la mayor escalada en la tensión en la penísula que se recuenta en siete décadas
145,145,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,@user ahora lo entiendo todo... no hay nada mejor para filtrar que la burocracia,@user ahora lo entiendo todo... no hay nada mejor para filtrar que la burocracia
146,146,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,Y me parecía caro los cuatro pavos que valía la bolsa de papas fritas en el supermercado en Nueva York...,Y me parecía caro los cuatro pavos que valía la bolsa de papas fritas en el supermercado en Nueva York...
147,147,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"@user Por cierto, si quieres ver qué pienso de la objetividad en el periodismo, aquí puedes escucharlo... es de hace dos semanas","@user Por cierto, si quieres ver qué pienso de la objetividad en el periodismo, aquí puedes escucharlo... es de hace dos semanas"
148,148,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"@user Todos los miembros de la coalición América First cayeron, menos uno... eso es un torpedo político","@user Todos los miembros de la coalición América First cayeron, menos uno... eso es un torpedo político"
149,149,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"Borrell se está llevando muchos titulares con sus discursos últimamente, algunos bastante desafortunados. Pero cuando se ve el choque que hay de EE UU con la OPEP, Arabia Saudí e Irán a raíz del conflicto Ucrania, la reflexión del jardín y la jungla pone los pelos de punta","Borrell se está llevando muchos titulares con sus discursos últimamente, algunos bastante desafortunados. Pero cuando se ve el choque que hay de EE UU con la OPEP, Arabia Saudí e Irán a raíz del conflicto Ucrania, la reflexión del jardín y la jungla pone los pelos de punta"
150,150,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"El ritmo con el que SpaceX está lanzando cohetes es realmente alucinante. Sólo en lo que va de mes lleva cinco, el último ayer noche tras dos más el viernes","El ritmo con el que SpaceX está lanzando cohetes es realmente alucinante. Sólo en lo que va de mes lleva cinco, el último ayer noche tras dos más el viernes"
151,151,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"Hay varios miembros del BCE hablando. Todos van en el mismo sentido. Los tipos deben subir más e insisten para jutificar una política restrictiva que hay factores del lado de la demanda que alimentan el alza de precios. Mantener la inflación alta, concluyen, tiene un coste mayor","Hay varios miembros del BCE hablando. Todos van en el mismo sentido. Los tipos deben subir más e insisten para jutificar una política restrictiva que hay factores del lado de la demanda que alimentan el alza de precios. Mantener la inflación alta, concluyen, tiene un coste mayor"
152,152,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"La afiliación sindical en los EE UU se reduce al 10,1% de la población empleada pese a las acciones en compañías como Amazon, Starbucks, Apple, Chipotle o Trader Joe’s. Es la más baja de la historia. Sumó 273.000 nuevos miembros pero no fue al ritmo de la creación de empleo","La afiliación sindical en los EE UU se reduce al 10,1% de la población empleada pese a las acciones en compañías como Amazon, Starbucks, Apple, Chipotle o Trader Joe’s. Es la más baja de la historia. Sumó 273.000 nuevos miembros pero no fue al ritmo de la creación de empleo"
153,153,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"Un jurado ordena a Alex Jones de Infowars compensar con 965 millones de dólares a ocho familiares de víctimas de Sandy Hook, por decir en su programa de radio que la matanza en la guardería fue un montaje. Es una de las tres causas a las que se enfrenta por difamación","Un jurado ordena a Alex Jones de Infowars compensar con 965 millones de dólares a ocho familiares de víctimas de Sandy Hook, por decir en su programa de radio que la matanza en la guardería fue un montaje. Es una de las tres causas a las que se enfrenta por difamación"
154,154,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"@user Úsala, úsala y cada vez que la escuche me veré reflejado 😉","@user Úsala, úsala y cada vez que la escuche me veré reflejado :winking_face:"
155,155,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"@user Vamos a ver. Para empezar no es una vacuna. Era y es el mejor tratamiento para proteger a la población. Por tanto, no previene la infección. Y no hay que investigar nada, sólo había que seguir los debates previos del panel de expertos de la FDA y leer los informes. Eran públicos","@user Vamos a ver. Para empezar no es una vacuna. Era y es el mejor tratamiento para proteger a la población. Por tanto, no previene la infección. Y no hay que investigar nada, sólo había que seguir los debates previos del panel de expertos de la FDA y leer los informes. Eran públicos"
156,156,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"La necesidad de una salida negociada a la guerra de Ucrania gana cuerpo con la retirada rusa de Kherson y los comentarios contínuos de Biden en plena fatiga de Occidente. Como dice Borrell, todo depende de Ucrania. Lo hablamos en @user","La necesidad de una salida negociada a la guerra de Ucrania gana cuerpo con la retirada rusa de Kherson y los comentarios contínuos de Biden en plena fatiga de Occidente. Como dice Borrell, todo depende de Ucrania. Lo hablamos en @user"
157,157,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,Macron no excluye el envío de cazas a Ucrania,Macron no excluye el envío de cazas a Ucrania
158,158,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,"Las protestas en China puso en apuros a Twitter, que con el recorte de plantilla y la fuga de expertos tuvo dificultad para lidiar con miles de cuentas automatizadas que despertaron de un largo letargo colgando información que nada tenía que ver con la movilización","Las protestas en China puso en apuros a Twitter, que con el recorte de plantilla y la fuga de expertos tuvo dificultad para lidiar con miles de cuentas automatizadas que despertaron de un largo letargo colgando información que nada tenía que ver con la movilización"
159,159,0b71a98d9aa3c71fece01b01e21c7df4,1,1,0,1,Alemania va a alargar la vida de las tres centrales nucleares que están aún en activo. Estarán operativas hasta el 15 de abril como pronto,Alemania va a alargar la vida de las tres centrales nucleares que están aún en activo. Estarán operativas hasta el 15 de abril como pronto
160,160,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,Pues ya estamos en quién la tiene más grande otra vez (la espada).,Pues ya estamos en quién la tiene más grande otra vez (la espada).
161,161,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,"[POLITICAL_PARTY] ha entrado en la fase Podemos de atacar a los que consideraban medios de comunicación amigos y señalando a periodistas que ya no son “buenos”. Empiezan fuerte, con Federico.","[POLITICAL_PARTY] ha entrado en la fase Podemos de atacar a los que consideraban medios de comunicación amigos y señalando a periodistas que ya no son “buenos”. Empiezan fuerte, con Federico."
162,162,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,Como serán las “indirectas” de Shakira que hasta los tíos las estamos pillando…,Como serán las “indirectas” de Shakira que hasta los tíos las estamos pillando…
163,163,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,La nueva de BlackPanther me dejó un poco indiferente. Como si hubiera visto una versión de Avatar2 sin 3D…,La nueva de BlackPanther me dejó un poco indiferente. Como si hubiera visto una versión de Avatar2 sin 3D…
164,164,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,Pide [POLITICIAN] una “Democracia económica que llegue a los impuestos”. “Hay una inflación que nos ahoga por eso los impuestos son más necesarios que nunca”. “Un autónomo no puede pagar más impuestos que una multinacional”. “La democracia tiene que llegar a las empresas”,Pide [POLITICIAN] una “Democracia económica que llegue a los impuestos”. “Hay una inflación que nos ahoga por eso los impuestos son más necesarios que nunca”. “Un autónomo no puede pagar más impuestos que una multinacional”. “La democracia tiene que llegar a las empresas”
165,165,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,"La modificación de la malversación no puede sonar peor, hasta que llega un nuevo día y lo superan…","La modificación de la malversación no puede sonar peor, hasta que llega un nuevo día y lo superan…"
166,166,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,"Dicho esto, recalco la importancia de que sea una elección y no una obligación. Debemos tener el número de hijos que queramos, no que podamos. La clave es que la sociedad actual, en términos generales, quiere tener menos hijos. Apoyemos a los que quieren y no pueden, eso sí.","Dicho esto, recalco la importancia de que sea una elección y no una obligación. Debemos tener el número de hijos que queramos, no que podamos. La clave es que la sociedad actual, en términos generales, quiere tener menos hijos. Apoyemos a los que quieren y no pueden, eso sí."
167,167,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,"Solo por el dolor en la voz con la que habla está médico de la situación sanitaria en Madrid, es esencial escuchar lo que dice y dar toda la batalla posible. Tanto en juego…","Solo por el dolor en la voz con la que habla está médico de la situación sanitaria en Madrid, es esencial escuchar lo que dice y dar toda la batalla posible. Tanto en juego…"
168,168,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,Creo que es de las pocas series que deberían ser obligatorias en clase.,Creo que es de las pocas series que deberían ser obligatorias en clase.
169,169,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,Precisamente de esto le hablaba ayer a @user ;),Precisamente de esto le hablaba ayer a @user ;)
170,170,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,"@user Oportunidades es que quien quiera tener un hijo pueda tenerlo. Es coberturas sociales, es apoyo institucional, es inversión en Sanidad y Educación. No es imponer algo que ya es un derecho.","@user Oportunidades es que quien quiera tener un hijo pueda tenerlo. Es coberturas sociales, es apoyo institucional, es inversión en Sanidad y Educación. No es imponer algo que ya es un derecho."
171,171,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,"@user Para nada, interrumpo menos de lo que debería 😜","@user Para nada, interrumpo menos de lo que debería :winking_face_with_tongue:"
172,172,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,Mira que le pido a Euprepio que me deje alguna vez sus chaquetas pero se sigue negando… con esta no pararé hasta que me la pase un día ;),Mira que le pido a Euprepio que me deje alguna vez sus chaquetas pero se sigue negando… con esta no pararé hasta que me la pase un día ;)
173,173,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,"Ayer vi a un santero (sí, existen) que se montaba en un Dacia Sandero. Me pareció un ejercicio de coherencia fónica que merecía este espacio.","Ayer vi a un santero (sí, existen) que se montaba en un Dacia Sandero. Me pareció un ejercicio de coherencia fónica que merecía este espacio."
174,174,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,“No sé mucho de embarazos” dice sin pudor mientras no tiene problema alguno en pretender legislar normativamente sobre ellos y sobre la libertad de las mujeres desde su proclamada ignorancia.,“No sé mucho de embarazos” dice sin pudor mientras no tiene problema alguno en pretender legislar normativamente sobre ellos y sobre la libertad de las mujeres desde su proclamada ignorancia.
175,175,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,Una reducción de la población que es por voluntad/elección/adaptación a situación económica y social es lógica especialmente cuando la esperanza de vida aumenta y las tasas de superviviencia infantiles son realmente elevadas. Tendemos a disfrutar más cualitativamente.,Una reducción de la población que es por voluntad/elección/adaptación a situación económica y social es lógica especialmente cuando la esperanza de vida aumenta y las tasas de superviviencia infantiles son realmente elevadas. Tendemos a disfrutar más cualitativamente.
176,176,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,Pues no puedo estar más de acuerdo con @user . Pensar que a la ciudadanía se le va a olvidar que se cambió la ley por intereses personales porque faltan meses para las elecciones es un error y un insulto a la inteligencia.,Pues no puedo estar más de acuerdo con @user . Pensar que a la ciudadanía se le va a olvidar que se cambió la ley por intereses personales porque faltan meses para las elecciones es un error y un insulto a la inteligencia.
177,177,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,¡Ya puedes escucharlo! Analizamos históricamente “El discurso del Rey”,¡Ya puedes escucharlo! Analizamos históricamente “El discurso del Rey”
178,178,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,En lineas generales la campaña electoral en Andalucía ha sido mala por todos los partidos. Hasta [POLITICAL_PARTY] ha estado muy por debajo de las expectativas creadas con [POLITICIAN] (No hablo de resultados… todavía). Sin campañas buenas suele ser premio para el que gobierna.,En lineas generales la campaña electoral en Andalucía ha sido mala por todos los partidos. Hasta [POLITICAL_PARTY] ha estado muy por debajo de las expectativas creadas con [POLITICIAN] (No hablo de resultados… todavía). Sin campañas buenas suele ser premio para el que gobierna.
179,179,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,¿Quieren que Yolanda defienda a Irene o que Yolanda se pringue con Irene?,¿Quieren que Yolanda defienda a Irene o que Yolanda se pringue con Irene?
180,180,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,"El problema no es la colaboración público-privado, lo grave es la rendición de lo público al privado. Ojalá hubiera colaboración público-privado en los planes de quienes dirigen la Sanidad en Madrid y no la sumisión, descapitalización y aprovechamiento de lo público.","El problema no es la colaboración público-privado, lo grave es la rendición de lo público al privado. Ojalá hubiera colaboración público-privado en los planes de quienes dirigen la Sanidad en Madrid y no la sumisión, descapitalización y aprovechamiento de lo público."
181,181,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,"Que el 30%… o más… de los usuarios de transporte público ya no llevan mascarilla… ¿lo tenemos asumido, no?","Que el 30%… o más… de los usuarios de transporte público ya no llevan mascarilla… ¿lo tenemos asumido, no?"
182,182,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,"Como los Targaryen, solo [POLITICIAN] puede acabar con las opciones de [POLITICIAN]. Y está poniendo todo su empeño últimamente.","Como los Targaryen, solo [POLITICIAN] puede acabar con las opciones de [POLITICIAN]. Y está poniendo todo su empeño últimamente."
183,183,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,"@user Ese es el problema, que quien tiene que denunciar los excesos de [POLITICIAN], está así.","@user Ese es el problema, que quien tiene que denunciar los excesos de [POLITICIAN], está así."
184,184,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,"Hubo una época en la que nos preguntaban ""¿cómo están ustedes?” Y respondíamos todos “¡bieeeeeen!”. A ver quien se atreve a preguntar ahora…","Hubo una época en la que nos preguntaban ""¿cómo están ustedes?” Y respondíamos todos “¡bieeeeeen!”. A ver quien se atreve a preguntar ahora…"
185,185,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,En 2011 estábamos con lo de quitarse la corbata. 11 años después hemos logrado llegar al mismo debate. Para 2060 igual hay novedades.,En 2011 estábamos con lo de quitarse la corbata. 11 años después hemos logrado llegar al mismo debate. Para 2060 igual hay novedades.
186,186,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,"Por otro lado, hay que asumir que las migraciones compensarán e igualarán a niveles generales. Tenemos que vernos más como ciudadanos del mundo, por “hippie” que pueda parecer. Somos parte de un todo. Y termino ya la chapa, abierto a debate ;)","Por otro lado, hay que asumir que las migraciones compensarán e igualarán a niveles generales. Tenemos que vernos más como ciudadanos del mundo, por “hippie” que pueda parecer. Somos parte de un todo. Y termino ya la chapa, abierto a debate ;)"
187,187,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,"El problema del discurso ultra catastrofista de la derecha es que luego, sí no llega el apocalipsis, cae todo. Se debe mantener durante demasiado tiempo la tensión de que todo es horrible y no se sostiene.","El problema del discurso ultra catastrofista de la derecha es que luego, sí no llega el apocalipsis, cae todo. Se debe mantener durante demasiado tiempo la tensión de que todo es horrible y no se sostiene."
188,188,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,En Madrid nunca se ha podido fumar en las playas y no vamos por ahí de innovadores… ;). Ojalá se extienda la decisión de Barcelona.,En Madrid nunca se ha podido fumar en las playas y no vamos por ahí de innovadores… ;). Ojalá se extienda la decisión de Barcelona.
189,189,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,"[POLITICIAN]:. “Sumar no va de partidos, va de inteligencia colectiva. Un proyecto de país para la próxima década.”. “Me dicen que voy lenta. Pero queda más de un año”. “Hay desafección ciudadana. Me da igual lo que digan los estudios demoscópicos. Lo siento en las calles”","[POLITICIAN]:. “Sumar no va de partidos, va de inteligencia colectiva. Un proyecto de país para la próxima década.”. “Me dicen que voy lenta. Pero queda más de un año”. “Hay desafección ciudadana. Me da igual lo que digan los estudios demoscópicos. Lo siento en las calles”"
190,190,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,El [POLITICAL_PARTY] que mire bien los datos de Sevilla. Localidad a localidad.,El [POLITICAL_PARTY] que mire bien los datos de Sevilla. Localidad a localidad.
191,191,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,En este mundo te piden más explicaciones por pasarlo bien en una fiesta que por la gestión del dinero público.,En este mundo te piden más explicaciones por pasarlo bien en una fiesta que por la gestión del dinero público.
192,192,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,"Estando yo mas cerca de los postulados de la nueva Ley Trans que [POLITICIAN], su argumentación aquí es significativamente más sólida que la de Pablo.","Estando yo mas cerca de los postulados de la nueva Ley Trans que [POLITICIAN], su argumentación aquí es significativamente más sólida que la de Pablo."
193,193,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,Esto es un puntazo. Genial esta cámara oculta ⬇️,Esto es un puntazo. Genial esta cámara oculta :down_arrow:
194,194,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,"@user Mejor siembra cereales, que se venden caros últimamente ;)","@user Mejor siembra cereales, que se venden caros últimamente ;)"
195,195,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,"Qué pena esto de Valdano…. Defender los Derechos Humanos no es ser la policía cultural de Occidente. El contexto no lo justifica todo, por muy bien que estén los estadios.","Qué pena esto de Valdano…. Defender los Derechos Humanos no es ser la policía cultural de Occidente. El contexto no lo justifica todo, por muy bien que estén los estadios."
196,196,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,"Desde el punto de vista estadístico, esto es un lujo","Desde el punto de vista estadístico, esto es un lujo"
197,197,0d4b74f004e5d3d33172ff6d21230495,1,1,1,2,"Más allá del Debate sobre el Estado de la Nación, las facturas siguen llegando y la comparación entre el año pasado y este es para seguir temblando. ¡¡¡+ de 63€ de aumento por lo mismo!!!","Más allá del Debate sobre el Estado de la Nación, las facturas siguen llegando y la comparación entre el año pasado y este es para seguir temblando. ¡¡¡+ de 63€ de aumento por lo mismo!!!"
