,Unnamed: 0,label,gender,profession,ideology_binary,ideology_multiclass,tweet,cleaned_tweet
313,313,051b5495fd1614960dafee481c016bb0,0,2,1,3,Teresa Tanco denuncia en febrero de 2017. Yo la conozco en una entrevista en febrero de 2022. “[POLITICIAN] le hace declarar para que involucre a Oltra”. A Oltra la involucran dos jueces y dos fiscales en la primera sentencia a Icardi y tras querella mía en abril 2021. Jajaja,Teresa Tanco denuncia en febrero de 2017. Yo la conozco en una entrevista en febrero de 2022. “[POLITICIAN] le hace declarar para que involucre a Oltra”. A Oltra la involucran dos jueces y dos fiscales en la primera sentencia a Icardi y tras querella mía en abril 2021. Jajaja
314,314,051b5495fd1614960dafee481c016bb0,0,2,1,3,Y cómo le da fuerza a la querella socorrer a la víctima si no la víctima no testifica para nada?. ¿Ud la ayudó?. ¿Sabe quién dio fuerza a la demanda? La directora territorial de Igualdad reconociendo ante el juez haber escondido la orden de alejamiento del abusador ?,Y cómo le da fuerza a la querella socorrer a la víctima si no la víctima no testifica para nada?. ¿Ud la ayudó?. ¿Sabe quién dio fuerza a la demanda? La directora territorial de Igualdad reconociendo ante el juez haber escondido la orden de alejamiento del abusador ?
315,315,051b5495fd1614960dafee481c016bb0,0,2,1,3,@user No debería costarle tanto...Se mete en todos los charcos que acojonan al resto y el tiempo acaba por darle la razón de forma aplastante...,@user No debería costarle tanto...Se mete en todos los charcos que acojonan al resto y el tiempo acaba por darle la razón de forma aplastante...
316,316,051b5495fd1614960dafee481c016bb0,0,2,1,3,"Ya he visto a un par de bares que echaban a los no vacunados para ganarse la misericordia de los tiranos, lloriquear porque a 27o se les pudre el género. Recuerdo el nombre de la mayoría. Ahora, ESOS estáis solos.","Ya he visto a un par de bares que echaban a los no vacunados para ganarse la misericordia de los tiranos, lloriquear porque a 27o se les pudre el género. Recuerdo el nombre de la mayoría. Ahora, ESOS estáis solos."
317,317,051b5495fd1614960dafee481c016bb0,0,2,1,3,"@user La persona que le usa colándole mercancía averiada. Yo ya he enviado a Alvise toda la info y documentación que desmiente unas informaciones que, por otro lado, no se concretan.","@user La persona que le usa colándole mercancía averiada. Yo ya he enviado a Alvise toda la info y documentación que desmiente unas informaciones que, por otro lado, no se concretan."
318,318,051b5495fd1614960dafee481c016bb0,0,2,1,3,"Persona de 71 años, y con arritmias crónicas, llama al ambulatorio de Guillém De Castro de @user hasta 55 veces antes de ser atendida vía telefónica. Le dan cita para dentro de 20 días. La Sanidad de @user . Los sindicatos y las mareas debajo de la mesa del “president”","Persona de 71 años, y con arritmias crónicas, llama al ambulatorio de Guillém De Castro de @user hasta 55 veces antes de ser atendida vía telefónica. Le dan cita para dentro de 20 días. La Sanidad de @user . Los sindicatos y las mareas debajo de la mesa del “president”"
319,319,051b5495fd1614960dafee481c016bb0,0,2,1,3,"@user Asumo que tampoco podemos coincidir en todo. Y, aún así, me sigue pareciendo una buena persona.","@user Asumo que tampoco podemos coincidir en todo. Y, aún así, me sigue pareciendo una buena persona."
320,320,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"Estuve charlando con EL PAÍS sobre explotación sexual y, sobre todo, sobre nuestra propuesta para abordar de forma efectiva el proxenetimo.. Ojalá sirva para mejorar la conversación pública sobre este tema. 💜.","Estuve charlando con EL PAÍS sobre explotación sexual y, sobre todo, sobre nuestra propuesta para abordar de forma efectiva el proxenetimo.. Ojalá sirva para mejorar la conversación pública sobre este tema. :purple_heart:."
321,321,06140a73e0783fb9429b483b3678aff9,0,2,0,1,@user Sin restarle importancia a todo lo demás… Felicidades a Adrián! 🥰,@user Sin restarle importancia a todo lo demás… Felicidades a Adrián! :smiling_face_with_hearts:
322,322,06140a73e0783fb9429b483b3678aff9,0,2,0,1,Seguimos en ruta. Hoy en Cáceres hablando sobre igualdad y violencia de género entre buenos amigos. 💜,Seguimos en ruta. Hoy en Cáceres hablando sobre igualdad y violencia de género entre buenos amigos. :purple_heart:
323,323,06140a73e0783fb9429b483b3678aff9,0,2,0,1,El [POLITICAL_PARTY] afirma en el Pleno del Congreso que la excepción ibérica para la bajada del precio del gas es un fracaso. Es desesperante.,El [POLITICAL_PARTY] afirma en el Pleno del Congreso que la excepción ibérica para la bajada del precio del gas es un fracaso. Es desesperante.
324,324,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"Además, hemos refundado las juventudes [POLITICAL_PARTY] de Valencia de don Juan. Asume la secretaría general @user . Todo un orgullo. Agradecer que nos haya acompañado @user  secretaria provincial del JSL y @user  secretario de área de JSE CyL.. Seguimos caminando!","Además, hemos refundado las juventudes [POLITICAL_PARTY] de Valencia de don Juan. Asume la secretaría general @user . Todo un orgullo. Agradecer que nos haya acompañado @user  secretaria provincial del JSL y @user  secretario de área de JSE CyL.. Seguimos caminando!"
325,325,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"Un hombre se ha tirado al tren en Palencia. Cuando la policía ha ido al domicilio familiar a comunicar la terrible noticia, una niña de 7 años ha abierto la puerta. Dentro, su madre estrangulada y su hermana de meses. Se suma a otras dos mujeres hoy.","Un hombre se ha tirado al tren en Palencia. Cuando la policía ha ido al domicilio familiar a comunicar la terrible noticia, una niña de 7 años ha abierto la puerta. Dentro, su madre estrangulada y su hermana de meses. Se suma a otras dos mujeres hoy."
326,326,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"El incendio de la Sierra de la Culebra es ya, según previsiones provisionales, el más grave de la historia de España. El Consejero de Fomento, que consideró innecesario mantener activos todo el año los dispositivos contra los incendios, sigue en su cargo.","El incendio de la Sierra de la Culebra es ya, según previsiones provisionales, el más grave de la historia de España. El Consejero de Fomento, que consideró innecesario mantener activos todo el año los dispositivos contra los incendios, sigue en su cargo."
327,327,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"@user Por eso no he generalizado, Nuria. Aludo a un tipo muy concreto de institución. Besos!","@user Por eso no he generalizado, Nuria. Aludo a un tipo muy concreto de institución. Besos!"
328,328,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"Hace unos días estuve charlando con ⁦@user ⁩. Os dejo por aquí el resultado. 🗞🗞🗞. [POLITICIAN]: ""Estamos en Madrid para muchos cometidos, pero de los más importantes es trabajar por nuestra provincia""","Hace unos días estuve charlando con ⁦@user ⁩. Os dejo por aquí el resultado. :rolled-up_newspaper::rolled-up_newspaper::rolled-up_newspaper:. [POLITICIAN]: ""Estamos en Madrid para muchos cometidos, pero de los más importantes es trabajar por nuestra provincia"""
329,329,06140a73e0783fb9429b483b3678aff9,0,2,0,1,Estupenda hoy @user . Cuánto bien nos hizo aquel Manolito a toda una generación y cuántos somos hoy avezados lectores gracias a las desventuras de aquel igual.,Estupenda hoy @user . Cuánto bien nos hizo aquel Manolito a toda una generación y cuántos somos hoy avezados lectores gracias a las desventuras de aquel igual.
330,330,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"Enhorabuena a Patxi, María Jesús, Pilar, Mikel e Iván por haber sido propuestos por nuestro Secretario General para ostentar nuevas e importantes responsabilidades en el [POLITICAL_PARTY]. Son estupendos compañeros con una gran experiencia política. Seguro que aportarán mucho y bueno.","Enhorabuena a Patxi, María Jesús, Pilar, Mikel e Iván por haber sido propuestos por nuestro Secretario General para ostentar nuevas e importantes responsabilidades en el [POLITICAL_PARTY]. Son estupendos compañeros con una gran experiencia política. Seguro que aportarán mucho y bueno."
331,331,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"Terminamos el día en Baena con un mitin junto a María Jesús Serrano, Isabel Ambrosio y la gran [POLITICIAN]. La fuerza de las mujeres [POLITICAL_PARTY]. 🤍","Terminamos el día en Baena con un mitin junto a María Jesús Serrano, Isabel Ambrosio y la gran [POLITICIAN]. La fuerza de las mujeres [POLITICAL_PARTY]. :white_heart:"
332,332,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"Además, todo esto no solo resiente el ejercicio de un derecho, sino que generará inseguridad en los profesionales al contravenir la ley de interrupción voluntaria del embarazo.","Además, todo esto no solo resiente el ejercicio de un derecho, sino que generará inseguridad en los profesionales al contravenir la ley de interrupción voluntaria del embarazo."
333,333,06140a73e0783fb9429b483b3678aff9,0,2,0,1,Con muchísimas ganas de sentarme a hablar de igualdad con mi admirada @user en Calvià.. ¡El lunes que viene!,Con muchísimas ganas de sentarme a hablar de igualdad con mi admirada @user en Calvià.. ¡El lunes que viene!
334,334,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"@user Gracias, Eder. Tú reconocimiento es muy importante para mí. 💜","@user Gracias, Eder. Tú reconocimiento es muy importante para mí. :purple_heart:"
335,335,06140a73e0783fb9429b483b3678aff9,0,2,0,1,Contra su fanatismo nuestra alegría y nuestra libertad. 🥹💜,Contra su fanatismo nuestra alegría y nuestra libertad. :face_holding_back_tears::purple_heart:
336,336,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"Hasta hace no mucho habíamos logrado que la violencia machista fuera una cuestión de Estado, no un arma arrojadiza con la que todo vale.. Mientras, en España se denuncia una violación cada 5 horas y contamos más de 1170 mujeres asesinadas desde que hay registros.","Hasta hace no mucho habíamos logrado que la violencia machista fuera una cuestión de Estado, no un arma arrojadiza con la que todo vale.. Mientras, en España se denuncia una violación cada 5 horas y contamos más de 1170 mujeres asesinadas desde que hay registros."
337,337,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"Los pisos, los clubes y las esquinas son incompatibles con un país democrático. La destrucción física y emocional que deja la explotación sexual TODAS las víctimas es normalmente irreparable.","Los pisos, los clubes y las esquinas son incompatibles con un país democrático. La destrucción física y emocional que deja la explotación sexual TODAS las víctimas es normalmente irreparable."
338,338,06140a73e0783fb9429b483b3678aff9,0,2,0,1,Gracias a [HASHTAG] el Ayuntamiento de Madrid se parece estos días más a un edificio público europeo que a la Casa de Bernarda Alba en la que [POLITICIAN] lo ha convertido. ¡Bravo!. [HASHTAG] 🏳️‍🌈,Gracias a [HASHTAG] el Ayuntamiento de Madrid se parece estos días más a un edificio público europeo que a la Casa de Bernarda Alba en la que [POLITICIAN] lo ha convertido. ¡Bravo!. [HASHTAG] :rainbow_flag:
339,339,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"El cuerpo de las mujeres sigue siendo el producto más rentable que existe en el mercado. Por eso, trabajar para cambiar esta lógica es una obligación democrática.","El cuerpo de las mujeres sigue siendo el producto más rentable que existe en el mercado. Por eso, trabajar para cambiar esta lógica es una obligación democrática."
340,340,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"Comida/encuentro con profesionales y activistas. Mujeres emprendedoras, militantes, activistas, empresarias y profesoras cuyo objetivo común es la igualdad.","Comida/encuentro con profesionales y activistas. Mujeres emprendedoras, militantes, activistas, empresarias y profesoras cuyo objetivo común es la igualdad."
341,341,06140a73e0783fb9429b483b3678aff9,0,2,0,1,Sabemos lo determinantes que son las feministas para la democracia cuando nos faltan.,Sabemos lo determinantes que son las feministas para la democracia cuando nos faltan.
342,342,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"“No creo que pactar sea síntoma de debilidad, todo lo contrario. Creo que la política tiene algo de grandeza cuando se alcanzan acuerdos. Al menos para eso estoy yo aquí.”. Qué gran diputado es @user .","“No creo que pactar sea síntoma de debilidad, todo lo contrario. Creo que la política tiene algo de grandeza cuando se alcanzan acuerdos. Al menos para eso estoy yo aquí.”. Qué gran diputado es @user ."
343,343,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"@user Gracias, Álex. La lucha por las ideas que creemos juntas siempre estará en nosotros, por eso somos [POLITICAL_PARTY]. Besos!","@user Gracias, Álex. La lucha por las ideas que creemos juntas siempre estará en nosotros, por eso somos [POLITICAL_PARTY]. Besos!"
344,344,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"Se puede odiar cansinamente al Ministerio de Igualdad sin que se nuble el juicio, try it.","Se puede odiar cansinamente al Ministerio de Igualdad sin que se nuble el juicio, try it."
345,345,06140a73e0783fb9429b483b3678aff9,0,2,0,1,Solo el 5% de las piezas clásicas están compuestas por mujeres.. Aquí una de ellas:. [HASHTAG] ✨,Solo el 5% de las piezas clásicas están compuestas por mujeres.. Aquí una de ellas:. [HASHTAG] :sparkles:
346,346,06140a73e0783fb9429b483b3678aff9,0,2,0,1,Un bombero forestal muerto en Zamora por defendernos del fuego que nos devora. Qué dolor. Mi máximo respeto y mi abrazo sincero a su familia.,Un bombero forestal muerto en Zamora por defendernos del fuego que nos devora. Qué dolor. Mi máximo respeto y mi abrazo sincero a su familia.
347,347,06140a73e0783fb9429b483b3678aff9,0,2,0,1,Las medidas de la Junta de CyL institucionaliza el acoso que prohibimos con una iniciativa del [POLITICAL_PARTY].,Las medidas de la Junta de CyL institucionaliza el acoso que prohibimos con una iniciativa del [POLITICAL_PARTY].
348,348,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"No es una cuestión de amor, si no de libertad. ORGULLO. 🏳️‍🌈","No es una cuestión de amor, si no de libertad. ORGULLO. :rainbow_flag:"
349,349,06140a73e0783fb9429b483b3678aff9,0,2,0,1,Este hilo de Isabel Valdés me parece muy interesante. Trufado de datos y de planteamientos sobre la sumisión química que no son los habituales. Merece la pena.,Este hilo de Isabel Valdés me parece muy interesante. Trufado de datos y de planteamientos sobre la sumisión química que no son los habituales. Merece la pena.
350,350,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"Si queréis una inquilina/compi estupenda en Madrid, aquí la tenéis. 💜","Si queréis una inquilina/compi estupenda en Madrid, aquí la tenéis. :purple_heart:"
351,351,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"Rigor, profesionalidad y, lo más importante, un excelente corazón. Enhorabuena, querida ⁦@user ⁩.","Rigor, profesionalidad y, lo más importante, un excelente corazón. Enhorabuena, querida ⁦@user ⁩."
352,352,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"La ley Zerolo, impulsada por el grupo parlamentario socialista, estableció una protección muy potente en materia de discriminación que cambió el paradigma de los despidos durante la baja. Hoy da sus frutos. A ESTO VINIMOS. 💜.","La ley Zerolo, impulsada por el grupo parlamentario socialista, estableció una protección muy potente en materia de discriminación que cambió el paradigma de los despidos durante la baja. Hoy da sus frutos. A ESTO VINIMOS. :purple_heart:."
353,353,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"Ilegalizamos el acoso en la puerta de las clínica de interrupción del embarazo, por eso [POLITICAL_PARTY] reacciona institucionalizándolo.","Ilegalizamos el acoso en la puerta de las clínica de interrupción del embarazo, por eso [POLITICAL_PARTY] reacciona institucionalizándolo."
354,354,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"Cataluña cuenta con algunos de los burdeles más grandes de Europa. Hablamos de macrocentros de explotación donde cuesta creer en la libre elección, y lo saben. Da qué pensar.","Cataluña cuenta con algunos de los burdeles más grandes de Europa. Hablamos de macrocentros de explotación donde cuesta creer en la libre elección, y lo saben. Da qué pensar."
355,355,06140a73e0783fb9429b483b3678aff9,0,2,0,1,En Castilla y León volveremos a tragar humo en las terrazas. Una medida claramente orientada a proteger a las familias y a llenar el espacio público de niños y niñas. Qué panda.,En Castilla y León volveremos a tragar humo en las terrazas. Una medida claramente orientada a proteger a las familias y a llenar el espacio público de niños y niñas. Qué panda.
356,356,06140a73e0783fb9429b483b3678aff9,0,2,0,1,Acaba de confirmarse otra chica de 20 años en Madrid. TRES mujeres muertas por violencia machista en 24 HORAS. 12 en una semana. Pocas crisis más excepcionales que esta.,Acaba de confirmarse otra chica de 20 años en Madrid. TRES mujeres muertas por violencia machista en 24 HORAS. 12 en una semana. Pocas crisis más excepcionales que esta.
357,357,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"@user Gracias, Paco. Tu escuela más internacional que nunca! 😁","@user Gracias, Paco. Tu escuela más internacional que nunca! :beaming_face_with_smiling_eyes:"
358,358,06140a73e0783fb9429b483b3678aff9,0,2,0,1,"En democracia, el poder judicial debe estar sometido a la misma vigilancia, transparencia y control, también mediático, que los otros dos poderes. No puede concebirse como un espacio neutral y aséptico donde no existen las responsabilidades. Independencia no es autodeterminación.","En democracia, el poder judicial debe estar sometido a la misma vigilancia, transparencia y control, también mediático, que los otros dos poderes. No puede concebirse como un espacio neutral y aséptico donde no existen las responsabilidades. Independencia no es autodeterminación."
359,359,06140a73e0783fb9429b483b3678aff9,0,2,0,1,Qué texto tan amargamente divertido y bello este de ⁦@user ⁩.,Qué texto tan amargamente divertido y bello este de ⁦@user ⁩.
360,360,078ea619137321fbff32398fee7995c5,0,2,1,3,"23- B) Mis motivos no son espurios, sino nobles: la protección de miles de menores que aún siguen en manos de esta banda que se ha dedicado a intentar salvar a un pederasta por el amor romántico que su jefa le profesaba.","23- B) Mis motivos no son espurios, sino nobles: la protección de miles de menores que aún siguen en manos de esta banda que se ha dedicado a intentar salvar a un pederasta por el amor romántico que su jefa le profesaba."
361,361,078ea619137321fbff32398fee7995c5,0,2,1,3,"1-Mire, le voy a contestar habida cuenta de que hay una persona que cobra dinero público x llevar mis tuits diarios a cada vista con el Sr @user  al que cito: las que van a salir en las vistas van a ser sus “chicas”, y los viajes, como el que se pegó hace poco días a Roma","1-Mire, le voy a contestar habida cuenta de que hay una persona que cobra dinero público x llevar mis tuits diarios a cada vista con el Sr @user  al que cito: las que van a salir en las vistas van a ser sus “chicas”, y los viajes, como el que se pegó hace poco días a Roma"
362,362,078ea619137321fbff32398fee7995c5,0,2,1,3,Llevan toda su vida política arruinando la vida de los demás con el salvoconducto de que la gente estaba enferma de machismo y la sociedad las necesitaba. ¿Veis? Las enfermas siempre fueron ELLAS.,Llevan toda su vida política arruinando la vida de los demás con el salvoconducto de que la gente estaba enferma de machismo y la sociedad las necesitaba. ¿Veis? Las enfermas siempre fueron ELLAS.
363,363,078ea619137321fbff32398fee7995c5,0,2,1,3,"Teresa contesta tras saber que @user pidió a Fiscalía de menores quitarle a su bebé justo al ser imputada:. “ yo no sé nada de política. Solo quiero vivir tranquila, tener una casa, y vivir con mis hijos”","Teresa contesta tras saber que @user pidió a Fiscalía de menores quitarle a su bebé justo al ser imputada:. “ yo no sé nada de política. Solo quiero vivir tranquila, tener una casa, y vivir con mis hijos”"
364,364,078ea619137321fbff32398fee7995c5,0,2,1,3,"13-Sino porque ningún gilipollas de izquierdas de los que están llamando por redes sociales, se ofreció nunca. Estaba más ocupada silenciando el caso y defendiendo a Mónica.","13-Sino porque ningún gilipollas de izquierdas de los que están llamando por redes sociales, se ofreció nunca. Estaba más ocupada silenciando el caso y defendiendo a Mónica."
365,365,078ea619137321fbff32398fee7995c5,0,2,1,3,"Los hijos de los demás, víctimas del tráfico y los traficantes de drogas, también. Aunque el camello sea la hija del presidente de las Cortes Valencianas.","Los hijos de los demás, víctimas del tráfico y los traficantes de drogas, también. Aunque el camello sea la hija del presidente de las Cortes Valencianas."
366,366,078ea619137321fbff32398fee7995c5,0,2,1,3,@user Ufff… el otro día tuve que salvar a su pobre madre de ser agredida sexualmente por él. Así me lo agradece…,@user Ufff… el otro día tuve que salvar a su pobre madre de ser agredida sexualmente por él. Así me lo agradece…
367,367,078ea619137321fbff32398fee7995c5,0,2,1,3,"Aquí un tío diciendo que, cuando primera instancia y Audiencia Provincial condenan a un abusador sexual de niñas, es “supuesto” hasta que lo diga el Supremo.. O lo ha cobrado sabroso, o urge que la policía intervenga el contenido X de su ordenador …","Aquí un tío diciendo que, cuando primera instancia y Audiencia Provincial condenan a un abusador sexual de niñas, es “supuesto” hasta que lo diga el Supremo.. O lo ha cobrado sabroso, o urge que la policía intervenga el contenido X de su ordenador …"
368,368,078ea619137321fbff32398fee7995c5,0,2,1,3,"1-Miente @user . No hay iniciativa de G Gallardo, sino reparación. En 2021, @user auspició listas negras de ginecólogos que no quisieran practicar abortos, prohibiéndoles ofrecer a la madre escuchar el latido de su hijo antes de aspirarlo,","1-Miente @user . No hay iniciativa de G Gallardo, sino reparación. En 2021, @user auspició listas negras de ginecólogos que no quisieran practicar abortos, prohibiéndoles ofrecer a la madre escuchar el latido de su hijo antes de aspirarlo,"
369,369,078ea619137321fbff32398fee7995c5,0,2,1,3,"2-Por supuesto, el Sr Miguel Ferrer, letrado de @user  ha solicitado la impugnación, alegando “motivación espuria de la diligencia solicitada es notoria ya que el recurrente no solo pretende una dilación del proceso, sino que busca además adentrarse en la vida personal…","2-Por supuesto, el Sr Miguel Ferrer, letrado de @user  ha solicitado la impugnación, alegando “motivación espuria de la diligencia solicitada es notoria ya que el recurrente no solo pretende una dilación del proceso, sino que busca además adentrarse en la vida personal…"
370,370,078ea619137321fbff32398fee7995c5,0,2,1,3,"Para decir trolas, me he fundido a tu vicepresidenta y a 18 altos cargos de tu Gobierno, Pere jajaja. ¿Cuántos telediarios le das a tu jefe? ;)","Para decir trolas, me he fundido a tu vicepresidenta y a 18 altos cargos de tu Gobierno, Pere jajaja. ¿Cuántos telediarios le das a tu jefe? ;)"
371,371,078ea619137321fbff32398fee7995c5,0,2,1,3,"El juez de [HASHTAG] le dice al CNI que quiere el móvil de [POLITICIAN]. Y gracias a Pere Aragonés, querellante a Paz Esteban, va a permitir que ésta pida la dispensa de secretos de Estado para defenderse.. Y Bolaños era el que iba a hacer tonto al calvorotas? Jajaja SENSACIONAL","El juez de [HASHTAG] le dice al CNI que quiere el móvil de [POLITICIAN]. Y gracias a Pere Aragonés, querellante a Paz Esteban, va a permitir que ésta pida la dispensa de secretos de Estado para defenderse.. Y Bolaños era el que iba a hacer tonto al calvorotas? Jajaja SENSACIONAL"
372,372,078ea619137321fbff32398fee7995c5,0,2,1,3,@user Un chute de LSD es igual de saludable que el sexo? Igual necesita internarse y darle una vuelta.,@user Un chute de LSD es igual de saludable que el sexo? Igual necesita internarse y darle una vuelta.
373,373,078ea619137321fbff32398fee7995c5,0,2,1,3,Edatv News - Ortega Lara: Los asesinos gobiernan España de una forma cada vez menos disimulada,Edatv News - Ortega Lara: Los asesinos gobiernan España de una forma cada vez menos disimulada
374,374,078ea619137321fbff32398fee7995c5,0,2,1,3,"2-podría haber un niño. ¿Sabía la Admon de Oltra de su existencia? Porque en las denuncias iniciales de Teresa se habló de estas personas, aunque sea de forma indiciaria.","2-podría haber un niño. ¿Sabía la Admon de Oltra de su existencia? Porque en las denuncias iniciales de Teresa se habló de estas personas, aunque sea de forma indiciaria."
375,375,078ea619137321fbff32398fee7995c5,0,2,1,3,"@user Grabar todas las situaciones que os afectan, organizarse para actuar contra la administración local,… Os envío mi correo para cualquier cosa: cristina_segui@outlook.es","@user Grabar todas las situaciones que os afectan, organizarse para actuar contra la administración local,… Os envío mi correo para cualquier cosa: cristina_segui@outlook.es"
376,376,078ea619137321fbff32398fee7995c5,0,2,1,3,"3-Castellon. Tres sentencias han ordenado a la consejería de igualdad que devuelvan la niña A su madre y abuelos. El juzgado de primera instancia, la audiencia Provincial de Castellón, hasta el tribunal supremo imponiendo una multa de 3000 € al mes a la consejería de igualdad.","3-Castellon. Tres sentencias han ordenado a la consejería de igualdad que devuelvan la niña A su madre y abuelos. El juzgado de primera instancia, la audiencia Provincial de Castellón, hasta el tribunal supremo imponiendo una multa de 3000 € al mes a la consejería de igualdad."
377,377,078ea619137321fbff32398fee7995c5,0,2,1,3,"La juez archiva la causa contra el único mayor de edad del caso de la supuesta ""violación de Burjasot"". Ni siquiera estuvo allí. Soy la única que lo contó, y EDA el único medio se atrevió a publicarme. Hasta la fiscal intentó abrirme diligencias. ORGULLOSA","La juez archiva la causa contra el único mayor de edad del caso de la supuesta ""violación de Burjasot"". Ni siquiera estuvo allí. Soy la única que lo contó, y EDA el único medio se atrevió a publicarme. Hasta la fiscal intentó abrirme diligencias. ORGULLOSA"
378,378,078ea619137321fbff32398fee7995c5,0,2,1,3,"1,3M€ de tus impuestos para que el engendro ONU defienda a los socios golpistas de @user del 1-O.. Esos que dicen que es BULO y que no. Dinero público para exigir a las Naciones Unidas que sancionen a España y decir se violaron los dchos políticos de delincuentes.","1,3M€ de tus impuestos para que el engendro ONU defienda a los socios golpistas de @user del 1-O.. Esos que dicen que es BULO y que no. Dinero público para exigir a las Naciones Unidas que sancionen a España y decir se violaron los dchos políticos de delincuentes."
379,379,078ea619137321fbff32398fee7995c5,0,2,1,3,@user De quién ha sido Victima [POLITICIAN] es de la corrección política.,@user De quién ha sido Victima [POLITICIAN] es de la corrección política.
380,380,078ea619137321fbff32398fee7995c5,0,2,1,3,"Porque así la llevo la unidad Adscrita. Policía política de la novia de PUIG, @user","Porque así la llevo la unidad Adscrita. Policía política de la novia de PUIG, @user"
381,381,078ea619137321fbff32398fee7995c5,0,2,1,3,Las mujeres iraníes vendidas por el feminismo occidental en ⁦⁦@user ⁩.,Las mujeres iraníes vendidas por el feminismo occidental en ⁦⁦@user ⁩.
382,382,078ea619137321fbff32398fee7995c5,0,2,1,3,".@user  Patronal del ocio nocturno, pide personarse en la causa contra Alves. A ver si lo que va a acabar por rebelarse es la práctica de locales de moda de invitar a chavalitas, algunas profesionales, otras no, en reservados Vips para que famosos vuelvan a frecuentarlos.",".@user  Patronal del ocio nocturno, pide personarse en la causa contra Alves. A ver si lo que va a acabar por rebelarse es la práctica de locales de moda de invitar a chavalitas, algunas profesionales, otras no, en reservados Vips para que famosos vuelvan a frecuentarlos."
383,383,078ea619137321fbff32398fee7995c5,0,2,1,3,"2-septiembre, Y con la intención de no perturbar la acción judicial, no contaremos hasta qué punto se han emprendido coacciones y presiones salvajes, tanto hacia a la víctima, como a quienes ejercemos la acusación particular y popular, y hemos logrado sentar a los culpables","2-septiembre, Y con la intención de no perturbar la acción judicial, no contaremos hasta qué punto se han emprendido coacciones y presiones salvajes, tanto hacia a la víctima, como a quienes ejercemos la acusación particular y popular, y hemos logrado sentar a los culpables"
384,384,078ea619137321fbff32398fee7995c5,0,2,1,3,"@user Sí. Con los actuales, [POLITICAL_PARTY] va a sacar 10 por lo menos.","@user Sí. Con los actuales, [POLITICAL_PARTY] va a sacar 10 por lo menos."
385,385,078ea619137321fbff32398fee7995c5,0,2,1,3,"Sanchez llega tarde y hace esperar al Rey, enfrentándose posteriormente a una apoteósica pitada en su aparición en el desfile, que cesan y comienzan de nuevo con quirúrgica obediencia militar al empezar y finalizar el himno de España.. España y su buena gente. VIVAN!","Sanchez llega tarde y hace esperar al Rey, enfrentándose posteriormente a una apoteósica pitada en su aparición en el desfile, que cesan y comienzan de nuevo con quirúrgica obediencia militar al empezar y finalizar el himno de España.. España y su buena gente. VIVAN!"
386,386,078ea619137321fbff32398fee7995c5,0,2,1,3,"4-En ese momento, desde 1er trimestre del 2020 hasta ahora, y sobretodo durante el primer año. El Gob valenciano metía magrebíes ilegales por el puerto de Valencia en cifras que iban de los 18 a los 50 al día entre semana.","4-En ese momento, desde 1er trimestre del 2020 hasta ahora, y sobretodo durante el primer año. El Gob valenciano metía magrebíes ilegales por el puerto de Valencia en cifras que iban de los 18 a los 50 al día entre semana."
387,387,078ea619137321fbff32398fee7995c5,0,2,1,3,"Lo ha rememorado mil veces… Espero que no disfrutándolo como una fantasía, porque sería muy grave, y difícil de tratar.","Lo ha rememorado mil veces… Espero que no disfrutándolo como una fantasía, porque sería muy grave, y difícil de tratar."
388,388,078ea619137321fbff32398fee7995c5,0,2,1,3,"SORPRESA: 2018. El exsenador Santiago Vidal asegura que el exlíder del [POLITICAL_PARTY], @user se reunió en secreto con [POLITICAL_PARTY], y que les prometió negociar un referéndum de independencia. Según dice, [POLITICIAN] prometió paralizar los procesos contra Artur Mas.","SORPRESA: 2018. El exsenador Santiago Vidal asegura que el exlíder del [POLITICAL_PARTY], @user se reunió en secreto con [POLITICAL_PARTY], y que les prometió negociar un referéndum de independencia. Según dice, [POLITICIAN] prometió paralizar los procesos contra Artur Mas."
